user_id,experiment_name,experiment_group,exposure_date,converted,conversion_date,days_to_conversion
U02603,simplified_booking_flow,treatment,2024-01-18,False,,
U02604,simplified_booking_flow,treatment,2024-04-11,False,,
U02605,simplified_booking_flow,treatment,2024-12-29,False,,
U02606,simplified_booking_flow,treatment,2024-05-10,False,,
U02607,simplified_booking_flow,treatment,2024-03-28,True,2024-07-02,96.0
U02608,simplified_booking_flow,control,2024-02-03,False,,
U02609,simplified_booking_flow,treatment,2024-06-14,True,2025-01-31,231.0
U02610,simplified_booking_flow,treatment,2024-06-13,False,,
U02611,simplified_booking_flow,treatment,2024-02-26,True,2024-04-30,64.0
U02612,simplified_booking_flow,treatment,2025-04-16,True,2025-05-04,18.0
U02613,simplified_booking_flow,treatment,2024-12-13,False,,
U02614,simplified_booking_flow,control,2025-02-25,False,,
U02615,simplified_booking_flow,control,2024-09-11,False,,
U02616,simplified_booking_flow,control,2024-01-12,True,2024-02-09,28.0
U02617,simplified_booking_flow,treatment,2025-01-14,False,,
U02618,simplified_booking_flow,control,2024-03-11,False,,
U02619,simplified_booking_flow,treatment,2025-03-18,False,,
U02620,simplified_booking_flow,treatment,2024-02-21,False,,
U02621,simplified_booking_flow,treatment,2024-08-11,False,,
U02622,simplified_booking_flow,control,2024-10-05,False,,
U02623,simplified_booking_flow,treatment,2024-02-07,True,2024-09-06,212.0
U02624,simplified_booking_flow,treatment,2025-01-01,True,2025-01-09,8.0
U02625,simplified_booking_flow,control,2024-02-23,False,,
U02626,simplified_booking_flow,treatment,2024-11-26,False,,
U02627,simplified_booking_flow,treatment,2025-02-07,False,,
U02628,simplified_booking_flow,treatment,2024-02-13,False,,
U02629,simplified_booking_flow,control,2024-05-01,False,,
U02630,simplified_booking_flow,treatment,2025-02-24,False,,
U02631,simplified_booking_flow,treatment,2025-04-01,False,,
U02632,simplified_booking_flow,control,2024-06-06,True,2024-11-05,152.0
U02633,simplified_booking_flow,treatment,2025-02-20,False,,
U02634,simplified_booking_flow,treatment,2024-07-24,False,,
U02635,simplified_booking_flow,control,2024-11-27,False,,
U02636,simplified_booking_flow,control,2024-02-15,False,,
U02637,simplified_booking_flow,treatment,2025-05-12,False,,
U02638,simplified_booking_flow,treatment,2025-03-13,False,,
U02639,simplified_booking_flow,treatment,2024-07-16,True,2024-08-26,41.0
U02640,simplified_booking_flow,control,2024-10-23,False,,
U02641,simplified_booking_flow,treatment,2024-02-10,False,,
U02642,simplified_booking_flow,treatment,2025-02-25,False,,
U02643,simplified_booking_flow,treatment,2024-08-09,True,2024-10-12,64.0
U02644,simplified_booking_flow,control,2025-05-04,False,,
U02645,simplified_booking_flow,treatment,2025-03-26,False,,
U02646,simplified_booking_flow,treatment,2024-02-01,False,,
U02647,simplified_booking_flow,control,2024-08-18,False,,
U02648,simplified_booking_flow,treatment,2024-01-09,False,,
U02649,simplified_booking_flow,control,2025-02-14,False,,
U02650,simplified_booking_flow,treatment,2024-07-08,True,2024-09-15,69.0
U02651,simplified_booking_flow,control,2024-09-17,False,,
U02652,simplified_booking_flow,control,2025-04-22,False,,
U02653,simplified_booking_flow,control,2024-05-08,False,,
U02654,simplified_booking_flow,treatment,2025-01-27,False,,
U02655,simplified_booking_flow,control,2025-02-13,False,,
U02656,simplified_booking_flow,treatment,2025-02-05,False,,
U02657,simplified_booking_flow,control,2025-04-25,False,,
U02658,simplified_booking_flow,treatment,2024-08-19,False,,
U02659,simplified_booking_flow,control,2024-11-23,False,,
U02660,simplified_booking_flow,control,2024-05-08,False,,
U02661,simplified_booking_flow,treatment,2025-04-28,True,2025-05-04,6.0
U02662,simplified_booking_flow,control,2024-06-13,True,2024-07-01,18.0
U02663,simplified_booking_flow,treatment,2025-02-01,False,,
U02664,simplified_booking_flow,treatment,2024-02-21,True,2024-03-31,39.0
U02665,simplified_booking_flow,treatment,2024-11-08,False,,
U02666,simplified_booking_flow,treatment,2024-06-11,False,,
U02667,simplified_booking_flow,control,2024-09-25,False,,
U02668,simplified_booking_flow,control,2024-03-19,False,,
U02669,simplified_booking_flow,control,2024-04-30,False,,
U02670,simplified_booking_flow,treatment,2024-06-04,True,2024-06-04,0.0
U02671,simplified_booking_flow,control,2024-01-11,False,,
U02672,simplified_booking_flow,treatment,2025-02-23,False,,
U02673,simplified_booking_flow,control,2024-09-09,False,,
U02674,simplified_booking_flow,control,2025-01-03,False,,
U02675,simplified_booking_flow,control,2024-04-29,False,,
U02676,simplified_booking_flow,control,2024-04-10,False,,
U02677,simplified_booking_flow,treatment,2024-08-31,False,,
U02678,simplified_booking_flow,control,2024-10-22,True,2024-12-28,67.0
U02679,simplified_booking_flow,control,2024-04-01,True,2024-06-22,82.0
U02680,simplified_booking_flow,treatment,2024-03-13,False,,
U02681,simplified_booking_flow,control,2024-09-08,False,,
U02682,simplified_booking_flow,treatment,2024-06-22,False,,
U02683,simplified_booking_flow,treatment,2024-05-12,True,2024-11-04,176.0
U02684,simplified_booking_flow,treatment,2024-01-25,False,,
U02685,simplified_booking_flow,treatment,2025-03-28,False,,
U02686,simplified_booking_flow,control,2024-08-04,False,,
U02687,simplified_booking_flow,control,2024-09-20,False,,
U02688,simplified_booking_flow,treatment,2024-08-09,True,2024-09-29,51.0
U02689,simplified_booking_flow,control,2025-03-26,True,2025-04-11,16.0
U02690,simplified_booking_flow,treatment,2024-06-02,False,,
U02691,simplified_booking_flow,treatment,2024-05-16,False,,
U02692,simplified_booking_flow,treatment,2024-08-07,False,,
U02693,simplified_booking_flow,control,2024-05-14,False,,
U02694,simplified_booking_flow,control,2024-06-14,True,2024-06-19,5.0
U02695,simplified_booking_flow,control,2025-01-13,False,,
U02696,simplified_booking_flow,treatment,2024-05-17,True,2025-01-03,231.0
U02697,simplified_booking_flow,control,2025-01-20,True,2025-01-20,0.0
U02698,simplified_booking_flow,treatment,2025-01-13,False,,
U02699,simplified_booking_flow,control,2024-04-12,False,,
U02700,simplified_booking_flow,treatment,2025-05-05,True,2025-06-05,31.0
U02701,simplified_booking_flow,control,2024-01-25,True,2024-05-20,116.0
U02702,simplified_booking_flow,treatment,2024-08-20,True,2024-12-07,109.0
U02703,simplified_booking_flow,control,2024-02-01,True,2024-03-31,59.0
U02704,simplified_booking_flow,treatment,2024-12-08,False,,
U02705,simplified_booking_flow,control,2024-04-15,False,,
U02706,simplified_booking_flow,control,2025-01-04,False,,
U02707,simplified_booking_flow,control,2024-06-25,False,,
U02708,simplified_booking_flow,control,2024-03-25,True,2024-04-12,18.0
U02709,simplified_booking_flow,treatment,2024-01-15,False,,
U02710,simplified_booking_flow,treatment,2025-05-16,True,2025-06-27,42.0
U02711,simplified_booking_flow,control,2024-02-05,False,,
U02712,simplified_booking_flow,treatment,2024-06-21,True,2024-06-26,5.0
U02713,simplified_booking_flow,treatment,2024-02-24,True,2024-06-12,109.0
U02714,simplified_booking_flow,control,2024-06-11,False,,
U02715,simplified_booking_flow,treatment,2025-01-22,False,,
U02716,simplified_booking_flow,treatment,2024-10-13,True,2024-10-27,14.0
U02717,simplified_booking_flow,control,2024-04-29,False,,
U02718,simplified_booking_flow,control,2024-01-29,False,,
U02719,simplified_booking_flow,control,2024-02-16,False,,
U02720,simplified_booking_flow,control,2025-03-27,True,2025-04-05,9.0
U02721,simplified_booking_flow,treatment,2024-02-27,False,,
U02722,simplified_booking_flow,treatment,2025-03-10,False,,
U02723,simplified_booking_flow,control,2024-08-19,False,,
U02724,simplified_booking_flow,control,2024-12-30,False,,
U02725,simplified_booking_flow,control,2024-03-06,False,,
U02726,simplified_booking_flow,control,2024-11-16,False,,
U02727,simplified_booking_flow,treatment,2024-07-16,True,2024-07-30,14.0
U02728,simplified_booking_flow,treatment,2025-02-08,True,2025-02-08,0.0
U02729,simplified_booking_flow,treatment,2024-10-22,True,2024-12-22,61.0
U02730,simplified_booking_flow,control,2024-09-22,False,,
U02731,simplified_booking_flow,treatment,2024-01-16,False,,
U02732,simplified_booking_flow,control,2024-04-13,False,,
U02733,simplified_booking_flow,control,2024-05-17,False,,
U02734,simplified_booking_flow,control,2024-11-05,False,,
U02735,simplified_booking_flow,treatment,2024-05-30,False,,
U02736,simplified_booking_flow,treatment,2024-07-18,False,,
U02737,simplified_booking_flow,control,2024-08-18,True,2024-09-20,33.0
U02738,simplified_booking_flow,treatment,2024-10-21,False,,
U02739,simplified_booking_flow,control,2025-05-12,True,2025-06-16,35.0
U02740,simplified_booking_flow,control,2024-10-22,False,,
U02741,simplified_booking_flow,treatment,2024-07-06,False,,
U02742,simplified_booking_flow,control,2024-11-07,False,,
U02743,simplified_booking_flow,treatment,2025-02-11,False,,
U02744,simplified_booking_flow,control,2024-05-27,False,,
U02745,simplified_booking_flow,treatment,2024-05-31,True,2024-08-04,65.0
U02746,simplified_booking_flow,treatment,2024-09-14,True,2024-12-01,78.0
U02747,simplified_booking_flow,treatment,2024-05-18,False,,
U02748,simplified_booking_flow,treatment,2025-03-29,False,,
U02749,simplified_booking_flow,control,2024-07-16,False,,
U02750,simplified_booking_flow,treatment,2025-03-05,False,,
U02751,simplified_booking_flow,treatment,2024-04-03,True,2024-04-16,13.0
U02752,simplified_booking_flow,control,2024-02-12,False,,
U02753,simplified_booking_flow,control,2024-09-20,True,2024-11-01,42.0
U02754,simplified_booking_flow,treatment,2024-03-18,False,,
U02755,simplified_booking_flow,control,2025-01-25,True,2025-01-31,6.0
U02756,simplified_booking_flow,control,2025-05-16,False,,
U02757,simplified_booking_flow,treatment,2025-03-10,True,2025-04-22,43.0
U02758,simplified_booking_flow,control,2025-04-01,True,2025-06-29,89.0
U02759,simplified_booking_flow,control,2024-05-22,False,,
U02760,simplified_booking_flow,treatment,2024-03-06,True,2024-08-02,149.0
U02761,simplified_booking_flow,treatment,2025-02-06,False,,
U02762,simplified_booking_flow,control,2024-06-03,False,,
U02763,simplified_booking_flow,control,2024-04-28,False,,
U02764,simplified_booking_flow,control,2024-02-14,False,,
U02765,simplified_booking_flow,treatment,2025-01-06,True,2025-02-24,49.0
U02766,simplified_booking_flow,control,2024-11-28,False,,
U02767,simplified_booking_flow,treatment,2024-10-03,False,,
U02768,simplified_booking_flow,treatment,2025-03-31,True,2025-06-28,89.0
U02769,simplified_booking_flow,treatment,2025-04-25,False,,
U02770,simplified_booking_flow,control,2024-07-09,False,,
U02771,simplified_booking_flow,control,2024-09-26,False,,
U02772,simplified_booking_flow,control,2024-01-17,False,,
U02773,simplified_booking_flow,control,2024-10-27,True,2024-11-04,8.0
U02774,simplified_booking_flow,control,2024-06-27,False,,
U02775,simplified_booking_flow,treatment,2024-09-20,False,,
U02776,simplified_booking_flow,treatment,2024-08-06,False,,
U02777,simplified_booking_flow,control,2024-10-07,True,2024-11-13,37.0
U02778,simplified_booking_flow,treatment,2024-05-19,False,,
U02779,simplified_booking_flow,treatment,2025-05-07,False,,
U02780,simplified_booking_flow,treatment,2024-01-05,False,,
U02781,simplified_booking_flow,control,2025-04-19,False,,
U02782,simplified_booking_flow,control,2025-02-03,False,,
U02783,simplified_booking_flow,treatment,2024-05-22,False,,
U02784,simplified_booking_flow,treatment,2024-03-22,False,,
U02785,simplified_booking_flow,treatment,2024-12-17,True,2025-01-03,17.0
U02786,simplified_booking_flow,control,2025-03-10,True,2025-03-28,18.0
U02787,simplified_booking_flow,control,2025-02-20,True,2025-03-16,24.0
U02788,simplified_booking_flow,treatment,2024-12-09,False,,
U02789,simplified_booking_flow,control,2024-11-24,False,,
U02790,simplified_booking_flow,control,2024-12-06,False,,
U02791,simplified_booking_flow,control,2024-07-15,True,2024-12-21,159.0
U02792,simplified_booking_flow,control,2025-04-27,True,2025-06-23,57.0
U02793,simplified_booking_flow,control,2024-10-19,False,,
U02794,simplified_booking_flow,control,2025-02-18,False,,
U02795,simplified_booking_flow,treatment,2024-01-20,False,,
U02796,simplified_booking_flow,control,2024-03-12,False,,
U02797,simplified_booking_flow,treatment,2024-04-10,False,,
U02798,simplified_booking_flow,control,2024-04-27,False,,
U02799,simplified_booking_flow,treatment,2024-06-11,False,,
U02800,simplified_booking_flow,treatment,2024-07-25,False,,
U02801,simplified_booking_flow,treatment,2024-08-10,False,,
U02802,simplified_booking_flow,control,2024-08-15,True,2024-09-04,20.0
U02803,simplified_booking_flow,control,2025-02-27,False,,
U02804,simplified_booking_flow,treatment,2024-08-06,False,,
U02805,simplified_booking_flow,treatment,2024-12-06,True,2024-12-15,9.0
U02806,simplified_booking_flow,treatment,2024-06-02,False,,
U02807,simplified_booking_flow,control,2024-03-19,True,2024-05-14,56.0
U02808,simplified_booking_flow,control,2024-05-22,True,2024-05-22,0.0
U02809,simplified_booking_flow,control,2024-10-21,False,,
U02810,simplified_booking_flow,control,2025-03-14,False,,
U02811,simplified_booking_flow,control,2024-02-09,True,2024-02-16,7.0
U02812,simplified_booking_flow,treatment,2025-02-26,False,,
U02813,simplified_booking_flow,control,2024-04-06,False,,
U02814,simplified_booking_flow,treatment,2024-09-25,False,,
U02815,simplified_booking_flow,treatment,2025-04-01,False,,
U02816,simplified_booking_flow,control,2024-06-14,False,,
U02817,simplified_booking_flow,control,2024-12-17,False,,
U02818,simplified_booking_flow,control,2024-09-21,False,,
U02819,simplified_booking_flow,control,2024-08-22,True,2024-10-05,44.0
U02820,simplified_booking_flow,control,2025-04-08,False,,
U02821,simplified_booking_flow,treatment,2024-06-03,True,2024-07-01,28.0
U02822,simplified_booking_flow,control,2024-01-13,False,,
U02823,simplified_booking_flow,treatment,2025-01-16,False,,
U02824,simplified_booking_flow,control,2024-04-05,True,2024-08-13,130.0
U02825,simplified_booking_flow,treatment,2024-04-24,False,,
U02826,simplified_booking_flow,control,2024-11-20,False,,
U02827,simplified_booking_flow,treatment,2024-10-15,False,,
U02828,simplified_booking_flow,control,2024-09-14,False,,
U02829,simplified_booking_flow,control,2024-05-13,True,2024-07-21,69.0
U02830,simplified_booking_flow,treatment,2024-12-12,False,,
U02831,simplified_booking_flow,treatment,2024-07-24,True,2024-11-14,113.0
U02832,simplified_booking_flow,control,2024-06-19,True,2024-06-22,3.0
U02833,simplified_booking_flow,treatment,2024-03-15,True,2024-05-01,47.0
U02834,simplified_booking_flow,control,2024-10-17,False,,
U02835,simplified_booking_flow,treatment,2025-01-11,False,,
U02836,simplified_booking_flow,treatment,2024-05-28,False,,
U02837,simplified_booking_flow,control,2024-06-22,False,,
U02838,simplified_booking_flow,treatment,2025-02-11,False,,
U02839,simplified_booking_flow,control,2024-05-10,True,2024-06-15,36.0
U02840,simplified_booking_flow,treatment,2025-03-10,False,,
U02841,simplified_booking_flow,control,2024-11-22,True,2025-01-24,63.0
U02842,simplified_booking_flow,treatment,2025-02-25,True,2025-04-22,56.0
U02843,simplified_booking_flow,treatment,2025-01-12,False,,
U02844,simplified_booking_flow,control,2024-04-23,True,2024-04-23,0.0
U02845,simplified_booking_flow,control,2025-04-22,False,,
U02846,simplified_booking_flow,control,2025-02-02,False,,
U02847,simplified_booking_flow,control,2024-07-11,False,,
U02848,simplified_booking_flow,control,2024-02-19,False,,
U02849,simplified_booking_flow,treatment,2024-08-05,False,,
U02850,simplified_booking_flow,control,2025-01-22,False,,
U02851,simplified_booking_flow,control,2024-11-07,False,,
U02852,simplified_booking_flow,control,2024-09-02,True,2024-12-26,115.0
U02853,simplified_booking_flow,control,2024-02-01,False,,
U02854,simplified_booking_flow,treatment,2024-10-10,False,,
U02855,simplified_booking_flow,control,2024-06-13,False,,
U02856,simplified_booking_flow,control,2024-06-30,False,,
U02857,simplified_booking_flow,treatment,2024-06-22,False,,
U02858,simplified_booking_flow,treatment,2024-04-18,False,,
U02859,simplified_booking_flow,control,2024-05-17,True,2024-05-17,0.0
U02860,simplified_booking_flow,treatment,2024-11-27,False,,
U02861,simplified_booking_flow,treatment,2024-11-10,False,,
U02862,simplified_booking_flow,control,2025-04-11,False,,
U02863,simplified_booking_flow,treatment,2024-07-16,False,,
U02864,simplified_booking_flow,control,2024-04-02,True,2024-06-05,64.0
U02865,simplified_booking_flow,control,2024-06-13,False,,
U02866,simplified_booking_flow,control,2024-09-26,False,,
U02867,simplified_booking_flow,control,2025-04-02,False,,
U02868,simplified_booking_flow,treatment,2024-02-26,False,,
U02869,simplified_booking_flow,control,2025-03-25,False,,
U02870,simplified_booking_flow,treatment,2024-05-01,False,,
U02871,simplified_booking_flow,treatment,2024-06-23,True,2024-06-23,0.0
U02872,simplified_booking_flow,treatment,2024-01-19,False,,
U02873,simplified_booking_flow,treatment,2024-03-03,True,2024-04-09,37.0
U02874,simplified_booking_flow,treatment,2024-05-20,False,,
U02875,simplified_booking_flow,treatment,2024-08-27,False,,
U02876,simplified_booking_flow,control,2024-09-15,False,,
U02877,simplified_booking_flow,control,2024-02-02,False,,
U02878,simplified_booking_flow,treatment,2024-05-25,True,2024-06-03,9.0
U02879,simplified_booking_flow,control,2024-09-04,False,,
U02880,simplified_booking_flow,control,2025-02-04,False,,
U02881,simplified_booking_flow,treatment,2024-03-04,False,,
U02882,simplified_booking_flow,control,2024-06-27,True,2024-08-18,52.0
U02883,simplified_booking_flow,control,2025-05-06,True,2025-06-20,45.0
U02884,simplified_booking_flow,treatment,2024-10-24,False,,
U02885,simplified_booking_flow,treatment,2024-10-04,False,,
U02886,simplified_booking_flow,control,2024-08-16,False,,
U02887,simplified_booking_flow,treatment,2024-05-06,True,2024-10-06,153.0
U02888,simplified_booking_flow,treatment,2025-03-12,False,,
U02889,simplified_booking_flow,control,2024-06-27,False,,
U02890,simplified_booking_flow,treatment,2024-12-23,True,2025-03-15,82.0
U02891,simplified_booking_flow,treatment,2024-10-11,False,,
U02892,simplified_booking_flow,treatment,2024-02-12,False,,
U02893,simplified_booking_flow,control,2025-01-06,True,2025-02-16,41.0
U02894,simplified_booking_flow,control,2024-09-11,False,,
U02895,simplified_booking_flow,treatment,2024-09-08,True,2025-05-30,264.0
U02896,simplified_booking_flow,treatment,2024-10-18,True,2024-10-24,6.0
U02897,simplified_booking_flow,treatment,2024-04-23,False,,
U02898,simplified_booking_flow,control,2025-02-07,False,,
U02899,simplified_booking_flow,control,2024-03-21,False,,
U02900,simplified_booking_flow,control,2025-04-11,False,,
U02901,simplified_booking_flow,treatment,2024-08-23,False,,
U02902,simplified_booking_flow,control,2024-04-22,False,,
U02903,simplified_booking_flow,treatment,2024-11-24,False,,
U02904,simplified_booking_flow,control,2024-06-13,False,,
U02905,simplified_booking_flow,treatment,2025-03-17,True,2025-05-12,56.0
U02906,simplified_booking_flow,control,2025-03-22,False,,
U02907,simplified_booking_flow,treatment,2025-01-06,True,2025-05-24,138.0
U02908,simplified_booking_flow,treatment,2024-06-18,False,,
U02909,simplified_booking_flow,treatment,2024-08-19,False,,
U02910,simplified_booking_flow,control,2025-05-07,False,,
U02911,simplified_booking_flow,treatment,2024-01-23,True,2024-07-20,179.0
U02912,simplified_booking_flow,control,2024-05-13,False,,
U02913,simplified_booking_flow,control,2024-09-03,True,2024-10-20,47.0
U02914,simplified_booking_flow,treatment,2024-07-01,False,,
U02915,simplified_booking_flow,treatment,2024-02-02,True,2024-03-19,46.0
U02916,simplified_booking_flow,control,2024-01-17,False,,
U02917,simplified_booking_flow,treatment,2024-11-25,False,,
U02918,simplified_booking_flow,control,2024-06-24,False,,
U02919,simplified_booking_flow,treatment,2024-10-02,True,2025-02-13,134.0
U02920,simplified_booking_flow,treatment,2024-06-04,True,2024-06-20,16.0
U02921,simplified_booking_flow,treatment,2024-12-22,True,2025-01-09,18.0
U02922,simplified_booking_flow,control,2024-06-05,False,,
U02923,simplified_booking_flow,treatment,2024-01-04,True,2024-01-04,0.0
U02924,simplified_booking_flow,control,2024-01-18,False,,
U02925,simplified_booking_flow,treatment,2024-10-31,False,,
U02926,simplified_booking_flow,control,2024-01-25,False,,
U02927,simplified_booking_flow,treatment,2024-05-11,False,,
U02928,simplified_booking_flow,treatment,2024-10-16,True,2025-06-25,252.0
U02929,simplified_booking_flow,treatment,2025-02-25,True,2025-03-27,30.0
U02930,simplified_booking_flow,control,2024-07-22,False,,
U02931,simplified_booking_flow,treatment,2024-09-21,False,,
U02932,simplified_booking_flow,treatment,2024-08-15,True,2024-10-16,62.0
U02933,simplified_booking_flow,control,2024-01-23,False,,
U02934,simplified_booking_flow,control,2024-10-27,False,,
U02935,simplified_booking_flow,control,2025-03-01,False,,
U02936,simplified_booking_flow,treatment,2024-04-20,False,,
U02937,simplified_booking_flow,treatment,2024-04-23,False,,
U02938,simplified_booking_flow,control,2025-05-01,False,,
U02939,simplified_booking_flow,control,2024-12-30,False,,
U02940,simplified_booking_flow,treatment,2025-05-14,True,2025-05-21,7.0
U02941,simplified_booking_flow,treatment,2024-12-04,True,2024-12-30,26.0
U02942,simplified_booking_flow,treatment,2025-05-10,True,2025-05-10,0.0
U02943,simplified_booking_flow,control,2024-05-20,False,,
U02944,simplified_booking_flow,control,2024-03-13,True,2024-08-19,159.0
U02945,simplified_booking_flow,control,2025-01-29,True,2025-02-12,14.0
U02946,simplified_booking_flow,treatment,2025-01-28,True,2025-01-28,0.0
U02947,simplified_booking_flow,treatment,2024-01-31,False,,
U02948,simplified_booking_flow,control,2024-04-02,False,,
U02949,simplified_booking_flow,treatment,2024-11-17,True,2025-03-31,134.0
U02950,simplified_booking_flow,treatment,2024-06-29,False,,
U02951,simplified_booking_flow,treatment,2024-11-04,False,,
U02952,simplified_booking_flow,treatment,2024-08-23,False,,
U02953,simplified_booking_flow,treatment,2024-01-26,False,,
U02954,simplified_booking_flow,control,2024-10-27,False,,
U02955,simplified_booking_flow,treatment,2024-12-15,False,,
U02956,simplified_booking_flow,control,2024-12-05,False,,
U02957,simplified_booking_flow,control,2024-03-09,True,2024-05-17,69.0
U02958,simplified_booking_flow,treatment,2024-09-30,False,,
U02959,simplified_booking_flow,control,2025-04-20,True,2025-06-26,67.0
U02960,simplified_booking_flow,control,2025-01-08,True,2025-02-13,36.0
U02961,simplified_booking_flow,control,2025-01-21,False,,
U02962,simplified_booking_flow,control,2024-07-03,True,2024-10-14,103.0
U02963,simplified_booking_flow,treatment,2024-10-10,False,,
U02964,simplified_booking_flow,treatment,2025-03-04,False,,
U02965,simplified_booking_flow,control,2025-01-01,False,,
U02966,simplified_booking_flow,control,2024-01-18,False,,
U02967,simplified_booking_flow,treatment,2025-02-13,False,,
U02968,simplified_booking_flow,control,2025-02-09,False,,
U02969,simplified_booking_flow,control,2024-02-07,True,2024-03-08,30.0
U02970,simplified_booking_flow,treatment,2024-09-05,True,2024-09-05,0.0
U02971,simplified_booking_flow,control,2024-01-31,False,,
U02972,simplified_booking_flow,control,2024-10-20,True,2024-12-31,72.0
U02973,simplified_booking_flow,treatment,2025-01-07,True,2025-02-22,46.0
U02974,simplified_booking_flow,control,2024-01-15,False,,
U02975,simplified_booking_flow,control,2024-12-09,True,2024-12-19,10.0
U02976,simplified_booking_flow,treatment,2025-04-19,False,,
U02977,simplified_booking_flow,control,2024-11-28,False,,
U02978,simplified_booking_flow,control,2024-12-29,False,,
U02979,simplified_booking_flow,treatment,2024-02-19,True,2024-05-18,89.0
U02980,simplified_booking_flow,treatment,2024-03-24,True,2024-09-30,190.0
U02981,simplified_booking_flow,treatment,2024-11-05,False,,
U02982,simplified_booking_flow,treatment,2024-06-06,True,2024-06-18,12.0
U02983,simplified_booking_flow,treatment,2024-09-12,False,,
U02984,simplified_booking_flow,control,2024-08-25,False,,
U02985,simplified_booking_flow,control,2025-03-27,False,,
U02986,simplified_booking_flow,control,2024-06-04,False,,
U02987,simplified_booking_flow,treatment,2025-01-28,True,2025-04-30,92.0
U02988,simplified_booking_flow,treatment,2024-06-13,True,2024-07-12,29.0
U02989,simplified_booking_flow,treatment,2024-02-14,False,,
U02990,simplified_booking_flow,control,2025-01-17,True,2025-01-17,0.0
U02991,simplified_booking_flow,treatment,2025-01-15,False,,
U02992,simplified_booking_flow,control,2024-01-04,False,,
U02993,simplified_booking_flow,control,2024-09-20,False,,
U02994,simplified_booking_flow,control,2024-08-27,False,,
U02995,simplified_booking_flow,control,2024-10-17,False,,
U02996,simplified_booking_flow,control,2024-07-31,False,,
U02997,simplified_booking_flow,control,2024-02-01,False,,
U02998,simplified_booking_flow,control,2024-12-19,True,2024-12-19,0.0
U02999,simplified_booking_flow,control,2024-03-24,False,,
U03000,simplified_booking_flow,treatment,2024-03-06,False,,
U03001,simplified_booking_flow,treatment,2024-04-29,True,2024-04-29,0.0
U03002,simplified_booking_flow,control,2025-03-30,False,,
U03003,simplified_booking_flow,control,2024-01-20,True,2024-03-25,65.0
U03004,simplified_booking_flow,treatment,2024-06-22,False,,
U03005,simplified_booking_flow,treatment,2024-11-05,False,,
U03006,simplified_booking_flow,treatment,2024-01-19,False,,
U03007,simplified_booking_flow,treatment,2024-03-04,False,,
U03008,simplified_booking_flow,treatment,2024-09-30,True,2024-12-18,79.0
U03009,simplified_booking_flow,control,2025-02-10,False,,
U03010,simplified_booking_flow,control,2024-10-28,True,2024-10-28,0.0
U03011,simplified_booking_flow,treatment,2025-01-03,True,2025-02-19,47.0
U03012,simplified_booking_flow,treatment,2024-11-08,False,,
U03013,simplified_booking_flow,treatment,2024-03-04,False,,
U03014,simplified_booking_flow,control,2025-01-25,False,,
U03015,simplified_booking_flow,treatment,2024-01-14,False,,
U03016,simplified_booking_flow,treatment,2025-05-04,False,,
U03017,simplified_booking_flow,control,2024-03-05,True,2024-04-07,33.0
U03018,simplified_booking_flow,control,2024-07-23,True,2024-11-06,106.0
U03019,simplified_booking_flow,treatment,2024-02-27,False,,
U03020,simplified_booking_flow,treatment,2024-08-11,False,,
U03021,simplified_booking_flow,treatment,2024-02-10,False,,
U03022,simplified_booking_flow,treatment,2024-11-05,False,,
U03023,simplified_booking_flow,treatment,2025-05-14,True,2025-06-07,24.0
U03024,simplified_booking_flow,treatment,2024-03-10,False,,
U03025,simplified_booking_flow,control,2025-01-05,False,,
U03026,simplified_booking_flow,control,2024-10-20,False,,
U03027,simplified_booking_flow,control,2025-04-07,False,,
U03028,simplified_booking_flow,treatment,2024-06-08,False,,
U03029,simplified_booking_flow,treatment,2025-05-03,False,,
U03030,simplified_booking_flow,control,2024-01-03,True,2024-04-14,102.0
U03031,simplified_booking_flow,control,2024-03-17,False,,
U03032,simplified_booking_flow,treatment,2024-09-18,False,,
U03033,simplified_booking_flow,control,2024-02-28,True,2024-03-13,14.0
U03034,simplified_booking_flow,control,2025-01-24,False,,
U03035,simplified_booking_flow,control,2024-07-13,False,,
U03036,simplified_booking_flow,treatment,2024-07-04,False,,
U03037,simplified_booking_flow,treatment,2025-03-19,False,,
U03038,simplified_booking_flow,treatment,2024-02-21,False,,
U03039,simplified_booking_flow,treatment,2025-02-09,True,2025-02-24,15.0
U03040,simplified_booking_flow,control,2024-02-10,True,2024-03-08,27.0
U03041,simplified_booking_flow,treatment,2024-02-26,True,2024-10-09,226.0
U03042,simplified_booking_flow,treatment,2024-06-03,True,2024-06-18,15.0
U03043,simplified_booking_flow,treatment,2025-03-30,True,2025-04-10,11.0
U03044,simplified_booking_flow,control,2024-09-05,False,,
U03045,simplified_booking_flow,control,2024-04-11,True,2024-05-06,25.0
U03046,simplified_booking_flow,control,2024-10-12,False,,
U03047,simplified_booking_flow,control,2024-07-28,True,2024-09-29,63.0
U03048,simplified_booking_flow,treatment,2024-12-16,False,,
U03049,simplified_booking_flow,treatment,2024-01-04,True,2024-02-06,33.0
U03050,simplified_booking_flow,treatment,2024-04-26,True,2024-05-31,35.0
U03051,simplified_booking_flow,treatment,2024-08-19,False,,
U03052,simplified_booking_flow,treatment,2025-04-13,False,,
U03053,simplified_booking_flow,treatment,2024-11-23,False,,
U03054,simplified_booking_flow,treatment,2024-05-22,False,,
U03055,simplified_booking_flow,treatment,2024-11-13,False,,
